item_name_length,word_count,brand,category,value,unit,normalized_quantity,is_premium,has_organic,has_premium,enhanced_bullet_point_count,enhanced_total_bullet_length,enhanced_avg_bullet_length,enhanced_has_technical_specs,enhanced_has_ingredients,enhanced_has_benefits,enhanced_premium_keywords_count,enhanced_quality_indicators,enhanced_extracted_weight,enhanced_extracted_dimensions,detailed_description_length,detailed_description_word_count,detailed_avg_word_length,detailed_sentence_count,detailed_technical_term_count,detailed_marketing_language_score,detailed_positive_word_count,detailed_confidence_indicators,detailed_has_usage_instructions,detailed_has_warranty_info,sample_id,price
197,36,food,supplement,240.0,ounce,240.0,True,False,True,5,975,195.0,False,True,False,2,2,5.0,1,1859,306,5.078431372549019,15,0,0,1,0,False,False,72342,46.41
99,18,us,other,8.5,ounce,8.5,True,False,True,0,0,0.0,0,0,0,0,0,0.0,0,598,102,4.872549019607843,16,0,1,0,0,False,False,72067,9.85
55,8,taylors,beverage,20.0,count,20.0,False,False,False,5,449,89.8,False,True,False,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,84196,12.45
103,17,terrasoul,supplement,24.0,ounce,24.0,True,True,True,5,811,162.2,False,False,False,1,2,0.0,1,132,20,5.65,2,0,1,0,1,False,False,107365,20.99
115,17,keebler,snack,11.0,ounce,11.0,False,False,False,5,606,121.2,False,True,False,0,0,11.0,1,0,0,0.0,0,0,0,0,0,0,0,26936,4.39
59,11,green,other,11.0,ounce,11.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,272978,7.04
88,14,unicorn,other,12.0,count,12.0,False,False,False,5,388,77.6,False,False,False,0,0,7.0,0,375,67,4.611940298507463,10,0,0,2,0,False,False,45565,11.99
29,5,hall's,other,16.0,ounce,16.0,False,False,False,5,134,26.8,False,True,False,0,1,0.0,0,177,28,5.357142857142857,5,0,1,0,0,False,False,93888,29.95
65,12,bigelow,beverage,5.46,ounce,5.46,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,237048,18.85
135,18,king,other,10.0,pound,160.0,False,False,False,5,969,193.8,False,True,False,0,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,136095,11.485
26,5,spectrum,other,16.0,fl oz,16.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,282038,9.715
54,7,kerrs,other,17.63,ounce,17.63,True,False,True,3,87,29.0,False,False,False,1,0,0.0,0,145,19,6.684210526315789,4,0,0,1,0,False,False,270438,24.99
56,8,todd,condiment,13.5,ounce,13.5,False,False,False,3,289,96.33333333333333,False,True,False,2,1,0.0,0,291,48,5.083333333333333,3,0,0,0,0,False,False,108458,19.99
52,9,trader,condiment,32.0,ounce,32.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,171908,30.94
74,10,moringa,beverage,16.0,ounce,16.0,True,True,True,5,1669,333.8,False,True,False,3,3,0.0,0,355,53,5.716981132075472,4,0,0,0,0,False,False,231177,33.47
33,5,ryvita,other,8.82,ounce,8.82,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,295482,14.9
172,27,milton's,snack,6.0,ounce,6.0,True,True,True,5,1278,255.6,False,True,False,4,4,0.0,1,0,0,0.0,0,0,0,0,0,0,0,146177,6.99
42,6,blazing,condiment,80.0,ounce,80.0,False,False,False,5,1022,204.4,False,True,False,0,1,10.4,1,2000,340,4.885294117647059,25,0,3,1,0,False,False,233511,79.95
99,18,beverage,beverage,33.8,fl oz,33.8,False,False,False,7,1189,169.85714285714286,False,True,False,1,1,0.0,1,1347,201,5.706467661691542,8,0,1,0,0,False,False,204586,89.98
45,9,2,other,12.0,ounce,12.0,False,False,False,5,330,66.0,False,True,False,0,0,0.0,1,1120,194,4.778350515463917,6,1,1,0,0,False,False,272332,15.95
73,13,orange,beverage,16.0,ounce,16.0,False,False,False,5,480,96.0,True,True,False,0,0,8.0,1,1800,296,5.08445945945946,19,0,0,0,2,False,True,20013,33.5
152,22,jade,beverage,5.3,ounce,5.3,True,True,True,5,1174,234.8,False,False,False,6,2,8.0,1,268,45,4.977777777777778,3,0,0,0,0,False,False,248978,10.99
53,10,ball,other,24.0,count,24.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,81251,26.39
51,10,la,other,84.0,ounce,84.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,167614,10.02
115,19,alter,other,6.0,count,6.0,True,True,True,5,1349,269.8,False,True,False,3,3,0.0,0,412,67,5.164179104477612,4,0,0,1,0,False,False,124087,24.33
41,7,triple,beverage,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,291251,8.99
53,9,mandarin,beverage,8.0,ounce,8.0,False,False,False,5,408,81.6,True,True,False,0,0,8.0,0,1800,302,4.9635761589403975,19,0,0,0,2,False,True,2511,50.76
38,6,albert's,other,1.0,count,1.0,False,False,False,3,195,65.0,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,206609,32.3
146,24,rule,snack,22.8,ounce,22.8,False,False,False,6,1129,188.16666666666666,False,True,False,4,2,0.0,0,1414,225,5.288888888888889,18,0,2,2,2,False,False,127502,29.99
63,10,purevia,other,2.0,count,2.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,261368,14.105
70,10,most,beverage,100.0,count,100.0,False,False,False,7,234,33.42857142857143,False,False,False,0,0,0.0,0,208,35,4.9714285714285715,3,0,0,0,0,False,False,66293,38.0
46,8,blue,other,50.0,ounce,50.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,19141,9.98
59,10,simply,snack,7.5,ounce,7.5,False,False,False,5,503,100.6,False,True,False,0,0,7.5,0,0,0,0.0,0,0,0,0,0,0,0,215554,4.69
42,6,simply,other,2.45,ounce,2.45,True,True,True,5,279,55.8,False,False,False,1,1,2.45,0,0,0,0.0,0,0,0,0,0,0,0,251784,5.88
24,4,podravka,other,3.5,ounce,3.5,False,False,False,2,38,19.0,False,False,False,0,0,0.0,0,271,48,4.666666666666667,4,0,0,0,0,False,False,280942,7.99
119,20,gourmet,grain,1.0,count,1.0,True,False,True,5,2207,441.4,True,True,False,2,3,1.0,1,1735,255,5.807843137254902,19,0,1,2,0,False,False,265271,21.99
30,6,realemon,other,128.0,fl oz,128.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,255173,88.09
65,12,jelly,other,4.0,count,4.0,True,False,True,5,382,76.4,False,False,False,0,0,7.0,0,0,0,0.0,0,0,0,0,0,0,0,165947,5.49
61,10,swedish,other,29.0,ounce,29.0,False,False,False,4,132,33.0,True,False,False,0,0,1.261,1,35,5,6.2,2,0,0,0,0,False,False,185249,7.29
83,15,gerber,grain,16.0,fl oz,16.0,False,False,False,5,329,65.8,False,False,False,0,0,8.0,1,751,126,4.968253968253968,10,1,0,1,0,False,False,86828,4.265
191,34,quiktea,beverage,8.45,ounce,8.45,False,False,False,5,719,143.8,False,True,False,3,0,0.0,1,659,104,5.346153846153846,7,0,2,1,0,False,False,13491,9.455
50,10,lars',other,16.0,ounce,16.0,False,False,False,4,173,43.25,False,False,False,0,0,8.0,1,184,30,5.166666666666667,3,0,0,0,0,False,False,82516,15.1
4,1,chia,other,12.0,ounce,12.0,False,False,False,3,211,70.33333333333333,False,False,False,1,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,79135,12.05
74,11,hershey,other,125.0,count,125.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,215511,23.09
68,11,sanded,other,16.0,fl oz,16.0,False,False,False,5,254,50.8,False,False,False,1,0,1.0,0,155,26,5.0,4,0,0,0,0,False,False,2733,20.78
77,15,plum,other,4.0,ounce,4.0,True,True,True,5,598,119.6,False,True,False,1,1,3.0,0,0,0,0.0,0,0,0,0,0,0,0,105749,2.08
74,12,honey,other,21.6,ounce,21.6,True,True,True,4,461,115.25,False,False,False,1,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,272720,27.74
67,11,nestle,beverage,96.0,fl oz,96.0,False,False,False,5,130,26.0,False,False,False,0,0,0.0,0,166,27,5.185185185185185,3,0,0,0,0,False,False,168686,2.72
56,11,duncan,other,8.48,ounce,8.48,False,False,False,5,278,55.6,True,False,False,0,0,8.4,1,0,0,0.0,0,0,0,0,0,0,0,3788,2.92
193,31,chefmaster,other,2.3,fl oz,2.3,False,False,False,5,1207,241.4,False,True,False,3,3,0.0,1,515,73,6.068493150684931,7,0,0,1,1,False,False,177943,9.99
40,7,simply,other,1.0,count,1.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,39160,76.53
194,32,kabloom,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,164369,61.42
71,13,lavender,beverage,150.0,count,150.0,False,False,False,5,420,84.0,True,True,False,0,0,0.0,0,1800,292,5.167808219178082,20,0,0,1,2,False,True,146900,117.49
76,14,nissin,other,4.55,ounce,4.55,False,False,False,5,418,83.6,False,False,False,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,71599,1.535
33,5,seminole,condiment,9.0,ounce,9.0,False,False,False,3,147,49.0,False,False,False,0,0,9.0,0,199,29,5.896551724137931,4,0,0,0,0,False,False,31805,14.95
115,19,shameless,snack,10.8,ounce,10.8,False,False,False,5,951,190.2,False,False,False,1,1,3.0,1,525,89,4.910112359550562,6,0,0,0,0,False,False,65177,3.29
104,15,rice,snack,12.4,ounce,12.4,False,False,False,5,652,130.4,True,True,False,0,0,12.4,1,0,0,0.0,0,0,0,0,0,0,0,91401,4.99
34,4,flavor,other,8.0,ounce,8.0,False,False,False,2,47,23.5,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,59342,8.17
68,10,milk,other,72.0,count,72.0,False,False,False,5,1119,223.8,False,False,False,0,0,0.0,1,1179,212,4.566037735849057,14,0,0,0,0,False,False,250421,25.95
78,14,ann,other,0.7,fl oz,0.7,False,False,False,5,631,126.2,False,False,False,2,2,0.0,0,610,105,4.819047619047619,8,0,1,0,1,False,False,55945,6.99
52,10,vitaminwater,supplement,101.4,fl oz,101.4,False,False,False,3,156,52.0,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,172952,6.99
70,11,neutrogena,other,4.5,fl oz,4.5,False,False,False,5,234,46.8,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,184656,9.99
57,12,white,beverage,12.0,ounce,12.0,False,False,False,5,153,30.6,True,False,False,0,0,4.0,0,311,37,7.4324324324324325,4,0,0,1,1,False,False,195629,225.55
42,6,premium,snack,8.0,ounce,8.0,True,False,True,5,451,90.2,False,False,False,2,5,0.0,1,0,0,0.0,0,0,0,0,0,0,0,194822,2.98
86,16,gerber,snack,7.0,ounce,7.0,False,False,False,5,878,175.6,False,True,False,0,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,152840,3.68
125,20,barilla,other,14.1,ounce,14.1,False,False,False,9,1297,144.11111111111111,True,True,False,4,4,0.0,1,0,0,0.0,0,0,0,0,0,0,0,72337,8.145
174,33,holiday,other,32.0,ounce,32.0,False,False,False,5,844,168.8,True,True,False,0,2,0.0,0,857,140,5.128571428571429,12,0,1,1,1,False,False,59184,19.99
100,17,la,other,48.0,ounce,48.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,67074,4.885
138,21,assorted,other,8.0,ounce,8.0,False,False,False,10,4168,416.8,False,False,False,0,1,0.0,1,1434,220,5.5227272727272725,12,0,0,0,0,False,False,234638,12.99
47,9,tadin,beverage,144.0,count,144.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,33808,26.99
80,15,simply,condiment,6.0,count,6.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,124622,32.86
71,11,copper,beverage,12.0,ounce,12.0,False,False,False,5,2141,428.2,False,False,False,6,4,0.0,1,0,0,0.0,0,0,0,0,0,0,0,271271,21.99
59,10,gatorade,other,240.0,fl oz,240.0,False,False,False,5,303,60.6,False,False,False,0,1,20.0,0,0,0,0.0,0,0,0,0,0,0,0,198446,21.665
109,21,la,other,50.8,ounce,50.8,False,False,False,5,108,21.6,True,False,False,0,1,5.0,1,330,54,5.12962962962963,6,0,1,0,1,False,False,192504,16.425
197,30,food,beverage,24.0,ounce,24.0,False,False,False,5,1041,208.2,False,False,False,2,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,124436,26.26
71,15,malher,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,59,12,4.0,1,0,0,0,0,False,False,256100,58.76
40,6,"streits,",other,11.0,ounce,11.0,False,False,False,2,97,48.5,False,False,False,0,0,0.0,0,7,1,7.0,1,0,0,0,0,False,False,41876,6.49
36,8,aachi,grain,7.0548,ounce,7.0548,False,False,False,4,92,23.0,False,False,False,0,0,0.0,0,255,47,4.446808510638298,3,0,0,0,0,False,False,76807,8.99
174,32,steep,beverage,50.0,count,50.0,True,False,True,5,1210,242.0,False,False,True,2,4,0.0,1,1118,172,5.505813953488372,10,0,1,1,0,False,False,132073,36.435
180,31,aromasong,grain,39.0,ounce,39.0,False,False,False,5,1227,245.4,False,False,False,1,1,0.0,1,599,98,5.122448979591836,5,0,1,1,0,False,False,9657,14.39
74,12,simply,other,24.0,fl oz,24.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,39474,49.94
86,11,"nestle,",beverage,6.0,count,6.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,47207,12.614999999999998
66,11,mac's,other,6.25,ounce,6.25,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,129147,4.12
49,9,starkist,other,12.0,ounce,12.0,False,False,False,2,28,14.0,False,False,False,0,0,0.0,0,12,1,12.0,2,0,0,0,0,False,False,169944,4.390000000000001
50,8,sahale,snack,1.5,ounce,1.5,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,127274,2.6
69,10,david's,grain,1.0,count,1.0,False,False,False,5,1130,226.0,False,False,False,0,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,66204,54.95
50,9,generic,condiment,24.0,ounce,24.0,False,False,False,6,730,121.66666666666667,False,True,False,6,3,0.0,1,89,15,5.0,2,0,1,0,0,False,False,212009,145.99
36,7,jelly,other,1.9,ounce,1.9,False,False,False,5,109,21.8,False,False,False,0,0,1.9,1,251,44,4.7272727272727275,4,0,0,0,0,False,False,93408,6.8
183,31,food,snack,128.0,ounce,128.0,True,True,True,5,1086,217.2,False,True,False,1,0,0.0,1,1996,322,5.201863354037267,15,0,0,2,0,False,False,201777,89.99
47,7,sapporo,other,17.5,ounce,17.5,False,False,False,4,114,28.5,True,False,False,0,0,1.36,1,0,0,0.0,0,0,0,0,0,0,0,174512,4.99
44,6,angostura,other,12.0,fl oz,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,154686,11.49
48,8,gourmet,other,16.0,ounce,16.0,True,False,True,0,0,0.0,0,0,0,0,0,0.0,0,168,27,5.2592592592592595,4,0,0,0,0,False,False,22275,27.95
79,14,betty,snack,183.0,ounce,183.0,False,False,False,5,548,109.6,False,True,False,0,1,15.25,1,0,0,0.0,0,0,0,0,0,0,0,36991,8.9
73,12,todd,other,2.0,count,2.0,False,False,False,3,150,50.0,False,False,False,0,0,0.0,0,152,27,4.666666666666667,3,0,1,0,0,False,False,112112,24.99
91,18,melrose,other,2.0,count,2.0,False,False,False,5,157,31.4,True,False,False,0,0,0.0,0,643,109,4.908256880733945,14,2,1,0,0,False,False,211620,33.29
28,5,dye,beverage,,none,0.0,False,False,False,5,165,33.0,True,False,False,0,0,0.0,1,770,135,4.711111111111111,12,0,1,0,0,False,False,238772,9.49
61,10,mccormick,other,12.0,count,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,295040,8.64
49,9,lay's,snack,5.5,ounce,5.5,False,False,False,4,68,17.0,False,False,False,0,0,5.5,0,0,0,0.0,0,0,0,0,0,0,0,87665,2.0
132,18,sabatino,condiment,4.0,ounce,4.0,True,False,True,4,580,145.0,False,False,False,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,296813,26.84
57,9,starbucks,beverage,1.4,ounce,1.4,False,False,False,3,112,37.333333333333336,True,False,False,0,0,0.0,0,558,93,5.010752688172043,7,0,1,0,0,False,False,44704,21.46
142,24,muso,condiment,2.5,ounce,2.5,True,True,True,5,973,194.6,False,True,False,3,2,2.5,0,0,0,0.0,0,0,0,0,0,0,0,197319,42.0
36,7,pitted,other,1.0,count,1.0,False,False,False,5,241,48.2,False,False,False,0,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,270826,61.99
61,9,classico,condiment,24.0,fl oz,24.0,True,False,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,185492,2.99
61,14,tea,beverage,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,198241,52.99
111,18,paleovalley,snack,10.0,ounce,10.0,False,False,False,5,979,195.8,False,False,False,0,0,6.0,1,194,37,4.27027027027027,1,0,0,0,0,False,False,191919,41.75
128,21,traditional,beverage,48.0,count,48.0,True,True,True,5,582,116.4,False,False,True,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,294361,6.49
146,20,crafty,other,1.0,count,1.0,True,False,True,6,461,76.83333333333333,False,False,False,0,0,4.0,0,478,73,5.561643835616438,5,0,1,0,0,False,False,215947,34.99
150,27,nutio,other,14.0,ounce,14.0,False,False,False,5,1179,235.8,False,False,False,1,1,0.0,1,1185,183,5.48087431693989,11,0,0,3,0,False,False,64454,13.99
33,6,captain,condiment,8.0,ounce,8.0,False,False,False,4,403,100.75,False,True,False,1,0,0.0,0,946,145,5.531034482758621,13,0,1,2,0,False,False,189578,2.99
58,10,nutural,other,35.27,ounce,35.27,False,False,False,5,711,142.2,False,True,False,1,1,0.0,1,261,45,4.822222222222222,2,0,0,0,0,False,False,111069,39.59
98,13,maybelline,other,0.22,fl oz,0.22,False,False,False,2,97,48.5,False,False,False,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,270971,7.98
191,34,jack,snack,3.125,ounce,3.125,False,False,False,5,1227,245.4,False,False,False,0,0,7.0,1,0,0,0.0,0,0,0,0,0,0,0,255696,6.74
104,16,hostess,other,36.0,ounce,36.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,113777,32.82
64,9,outer,other,6.13,ounce,6.13,True,False,True,3,130,43.333333333333336,False,False,False,0,0,0.0,0,14,2,6.5,1,0,0,0,0,False,False,106857,8.49
69,12,black,other,3.0,ounce,3.0,False,False,False,6,874,145.66666666666666,False,False,False,2,1,3.0,1,0,0,0.0,0,0,0,0,0,0,0,214226,2.5
62,10,kettle,snack,8.5,ounce,8.5,False,False,False,5,410,82.0,False,True,False,0,1,8.5,0,0,0,0.0,0,0,0,0,0,0,0,268097,7.83
45,7,heinz,other,1500.0,count,1500.0,False,False,False,10,692,69.2,False,False,False,1,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,94638,30.435
34,5,"alpina,",other,120.6,fl oz,120.6,False,False,False,2,84,42.0,False,False,False,0,0,6.7,0,21,3,6.333333333333333,1,0,0,0,0,False,False,134898,5.0
144,23,kellogg's,grain,36.0,ounce,36.0,False,False,False,6,641,106.83333333333333,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,225513,4.9350000000000005
117,18,alder,snack,1.0,count,1.0,False,False,False,5,1157,231.4,False,False,False,0,1,6.0,1,320,54,4.944444444444445,4,0,1,0,0,False,False,221411,24.98
49,9,rw,other,32.0,fl oz,32.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,193026,6.69
91,20,mr,other,136.0,fl oz,136.0,True,False,True,5,814,162.8,False,True,False,3,3,0.0,1,0,0,0.0,0,0,0,0,0,0,0,215272,33.98
51,8,yakami,other,10.0,ounce,10.0,False,False,False,4,196,49.0,False,True,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,293950,19.95
181,32,katjes,snack,14.7,ounce,14.7,False,False,False,5,1183,236.6,False,True,False,0,1,0.0,1,594,98,5.071428571428571,12,0,1,0,0,False,False,74083,4.29
59,10,bubly,other,216.0,fl oz,216.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,6479,4.79
162,27,kos,supplement,20.6,ounce,20.6,True,True,True,5,1157,231.4,True,True,False,1,1,20.0,1,0,0,0.0,0,0,0,0,0,0,0,21859,30.995
81,14,flow,other,101.4,fl oz,101.4,False,False,False,5,1217,243.4,True,False,False,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,135228,36.99
78,12,l'oréal,other,0.35,ounce,0.35,False,False,False,4,164,41.0,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,263361,32.235
54,9,pomegranate,beverage,25.0,count,25.0,False,False,False,5,443,88.6,True,True,False,0,0,0.0,0,1800,293,5.146757679180888,20,0,0,0,2,False,True,1831,26.09
80,14,english,beverage,4.0,ounce,4.0,False,False,False,4,298,74.5,True,False,False,1,0,0.3,1,0,0,0.0,0,0,0,0,0,0,0,156446,8.53
182,29,protein,supplement,1.0,count,1.0,False,False,False,5,947,189.4,False,False,True,0,0,15.0,1,320,56,4.732142857142857,6,0,0,0,0,False,False,17314,42.95
76,12,organic,beverage,16.0,ounce,16.0,True,True,True,3,261,87.0,False,False,False,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,245291,21.95
68,11,domino,other,2.0,count,2.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,171425,19.225
67,11,iberia,other,372.0,ounce,372.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,67,11,5.181818181818182,2,0,0,0,0,False,False,39667,1.28
50,10,tofurky,other,14.0,ounce,14.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,3550,58.53
33,5,bread,other,46752.0,ounce,46752.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,46,7,5.714285714285714,2,0,0,0,0,False,False,280705,7.55
129,17,big,grain,8.8,ounce,8.8,True,True,True,5,963,192.6,False,False,False,1,0,0.0,1,69,10,6.0,2,0,0,0,0,False,False,17029,5.99
54,11,oil,other,20.0,fl oz,20.0,False,False,False,5,226,45.2,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,136274,5.88
38,6,rajah,other,200.0,gram,7.0548,False,False,False,4,121,30.25,False,False,False,2,0,100.0,1,43,7,5.285714285714286,1,0,0,0,0,False,False,274982,10.99
80,12,starbucks,beverage,,none,0.0,False,False,False,5,783,156.6,False,False,False,1,0,0.0,0,1600,256,5.25390625,17,1,1,0,0,False,False,231191,12.17
69,10,la,other,3.0,count,3.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,82932,21.77
49,9,rasoi,condiment,1.7637,ounce,1.7637,False,False,False,5,93,18.6,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,197196,6.99
55,11,snak,snack,40.5,ounce,40.5,False,False,False,6,1235,205.83333333333334,True,False,False,2,0,7.0,1,0,0,0.0,0,0,0,0,0,0,0,130340,21.525
65,11,arctic,other,1.0,ounce,1.0,False,False,False,5,97,19.4,True,False,False,0,0,1.0,0,52,10,4.3,4,0,0,0,0,False,False,235609,46.97
145,28,doves,other,35.27,ounce,35.27,True,False,True,6,903,150.5,True,True,False,3,2,1.0,1,1366,208,5.572115384615385,13,0,0,1,0,False,False,34652,13.79
63,10,rummo,other,16.0,ounce,16.0,False,False,False,4,93,23.25,False,False,False,1,0,1.0,0,0,0,0.0,0,0,0,0,0,0,0,273107,6.99
142,24,ny,beverage,8.0,ounce,8.0,False,False,False,5,1432,286.4,False,True,False,1,0,0.0,1,1664,260,5.403846153846154,14,0,0,1,0,False,False,200663,12.99
59,12,black,beverage,100.0,count,100.0,False,False,False,5,388,77.6,True,True,False,0,0,0.0,1,1800,298,5.043624161073826,20,0,0,1,2,False,True,149603,38.54
69,12,dolce,beverage,12.0,count,12.0,False,False,False,5,606,121.2,False,False,False,0,1,0.0,1,69,12,4.833333333333333,1,0,0,0,0,False,False,220733,14.99
83,12,betty,other,12.0,ounce,12.0,False,False,False,4,528,132.0,False,False,False,0,0,12.0,1,0,0,0.0,0,0,0,0,0,0,0,251861,10.0
15,3,crystal,other,6.0,count,6.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,172242,3.49
43,5,dream,beverage,64.0,fl oz,64.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,99834,6.140000000000001
53,8,hershey's,other,10.5,ounce,10.5,False,False,False,5,233,46.6,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,32297,16.99
22,4,25oz,other,12.0,count,12.0,False,False,False,3,99,33.0,True,False,False,0,0,25.0,0,21,4,4.5,1,0,0,0,0,False,False,178981,65.32
76,12,melrose,other,6.0,count,6.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,76,12,5.416666666666667,1,0,0,0,0,False,False,217556,61.99
68,13,simply,condiment,25.32,ounce,25.32,False,False,False,7,276,39.42857142857143,False,True,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,216333,2.58
103,15,smackin',other,36.0,count,36.0,False,False,False,5,1135,227.0,False,True,False,3,1,0.0,1,381,65,4.876923076923077,5,0,2,0,0,False,False,220717,65.0
126,20,better,other,64.0,ounce,64.0,False,False,False,3,44,14.666666666666666,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,195040,29.99
47,8,gooseberry,beverage,50.0,count,50.0,False,False,False,5,464,92.8,True,True,False,0,0,0.0,0,1800,293,5.146757679180888,20,0,0,0,2,False,True,147682,45.27
142,20,italian,beverage,100.0,count,100.0,False,False,False,3,376,125.33333333333333,False,False,False,1,0,0.0,0,373,55,5.8,7,0,0,0,0,False,False,183101,26.4
73,14,del,other,90.0,ounce,90.0,False,False,False,5,963,192.6,False,False,False,2,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,151583,10.435
56,9,bigelow,beverage,18.0,ounce,18.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,37943,61.42
44,7,gimme,snack,0.35,ounce,0.35,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,93640,19.145
47,8,starbucks,beverage,12.0,ounce,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,286875,18.5
