sample_id,price,ipq,title_length,title_word_count,desc_length,desc_word_count,has_description,capital_ratio,number_count,multipack_size,has_multipack,weight_value,has_weight,volume_value,has_volume,total_numbers_in_title,total_quantity,log_total_quantity,log_weight,log_volume,brand_frequency,brand_tier,is_popular_brand,brand_name_length,brand_in_title,category_size,is_large_category,brand_category_frequency,quantity_category_ratio,tier_multipack_interaction,brand_tier_quantity,weight_brand_interaction,premium_keyword_count,has_premium_keywords,value_keyword_count,quality_keyword_count,premium_score,value_score,is_travel_size,is_family_size,is_multipack,is_standard_size,special_char_count,has_parentheses,has_ampersand,title_complexity,numeric_density,category_in_title
182492,4.890000000000001,1,36,6,0,0,0,0.1388888888888889,1,1,0,12.0,1,0.0,0,1,1,0.6931471805599453,2.5649493574615367,0.0,80,2,0,6,1,32142,1,31,0.1130498703911479,0,1.3862943611198906,5.1298987149230735,0,0,0,0,2,0,0,0,0,1,0,0,0,3.0,0.02702702702702703,0
202254,298.0,1,48,8,0,0,0,0.14583333333333334,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,1,1,0,4,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,0.02040816326530612,0
164888,7.99,1,137,19,0,0,0,0.13138686131386862,1,1,0,12.0,1,0.0,0,1,1,0.6931471805599453,2.5649493574615367,0.0,32,1,0,6,1,10480,0,7,0.06666793895557803,0,0.6931471805599453,2.5649493574615367,1,1,0,0,2,0,0,0,0,1,0,0,0,6.333333333333333,0.007246376811594203,1
7984,1.24,1,33,7,22,4,1,0.12121212121212122,2,1,0,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,25,1,0,7,1,32142,1,2,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.0,0.058823529411764705,0
3294,213.26,1,44,6,23,4,1,0.09090909090909091,1,24,1,0.0,0,0.0,0,1,24,3.2188758248682006,0.0,0.0,22,1,0,7,1,32142,1,14,2.7131968893875498,1,3.2188758248682006,0.0,0,0,0,0,1,1,0,0,1,1,2,1,0,3.0,0.022222222222222223,0
181347,11.135,1,97,18,0,0,0,0.17525773195876287,2,1,0,6.0,1,0.0,0,2,1,0.6931471805599453,1.9459101490553132,0.0,52,2,0,6,1,3535,0,5,0.1900129004515158,0,1.3862943611198906,3.8918202981106265,0,0,0,0,2,0,0,0,0,1,1,0,0,9.0,0.02040816326530612,0
159362,33.29,1,81,11,0,0,0,0.09876543209876543,3,1,0,1.36,1,0.0,0,2,1,0.6931471805599453,0.8586616190375187,0.0,174,3,1,8,1,17196,1,23,0.10484918326656789,0,2.0794415416798357,2.575984857112556,0,0,0,0,3,0,0,0,0,1,1,0,0,11.0,0.036585365853658534,0
273689,21.36,1,51,10,0,0,0,0.1568627450980392,1,1,0,6.0,1,0.0,0,1,1,0.6931471805599453,1.9459101490553132,0.0,10,1,0,6,1,32142,1,10,0.1130498703911479,0,0.6931471805599453,1.9459101490553132,2,1,1,0,3,1,0,1,0,0,1,0,0,10.0,0.019230769230769232,0
51564,45.27,1,86,14,0,0,0,0.13953488372093023,3,1,0,4.2,1,0.0,0,2,1,0.6931471805599453,1.6486586255873816,0.0,16,1,0,4,1,10480,0,1,0.06666793895557803,0,0.6931471805599453,1.6486586255873816,1,1,0,0,2,0,0,0,1,1,0,0,0,4.666666666666667,0.034482758620689655,1
81259,5.49,1,59,12,24,4,1,0.11864406779661017,2,1,0,12.0,1,0.0,0,2,1,0.6931471805599453,2.5649493574615367,0.0,44,2,0,4,1,3535,0,12,0.1900129004515158,0,1.3862943611198906,5.1298987149230735,0,0,0,1,3,0,0,0,0,1,2,0,0,6.0,0.03333333333333333,0
131791,2.29,1,155,27,0,0,0,0.13548387096774195,3,1,1,8.0,1,0.0,0,3,1,0.6931471805599453,2.1972245773362196,0.0,88,2,0,4,1,3281,0,29,0.11703645573232502,2,1.3862943611198906,4.394449154672439,0,0,0,0,2,1,0,0,1,1,0,0,0,4.5,0.019230769230769232,0
228657,30.37,1,168,26,22,4,1,0.1130952380952381,1,1,0,2.0,1,0.0,0,1,1,0.6931471805599453,1.0986122886681098,0.0,277,3,1,8,1,17196,1,116,0.10484918326656789,0,2.0794415416798357,3.295836866004329,0,0,0,0,3,0,0,0,0,1,3,0,1,3.25,0.005917159763313609,0
21269,19.19,1,184,30,0,0,0,0.14130434782608695,1,1,0,12.0,1,0.0,0,1,1,0.6931471805599453,2.5649493574615367,0.0,167,3,1,5,1,17196,1,96,0.10484918326656789,0,2.0794415416798357,7.694848072384611,0,0,0,0,3,0,0,0,0,1,2,1,0,7.5,0.005405405405405406,0
17024,4.79,1,59,12,23,4,1,0.3220338983050847,1,1,0,5.0,1,5.0,1,1,1,0.6931471805599453,1.791759469228055,1.791759469228055,117,3,1,4,1,10480,0,71,0.06666793895557803,0,2.0794415416798357,5.375278407684165,0,0,0,0,3,0,0,0,0,1,1,0,1,6.0,0.016666666666666666,0
286405,44.74,1,124,20,23,4,1,0.12903225806451613,2,1,0,1.0,1,1.0,1,2,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,370,3,1,8,1,32142,1,304,0.1130498703911479,0,2.0794415416798357,2.0794415416798357,1,1,1,0,4,1,0,0,0,1,1,0,0,5.0,0.016,0
14079,2.19,1,99,15,22,4,1,0.12121212121212122,3,10,1,1.4,1,0.0,0,2,10,2.3978952727983707,0.8754687373538999,0.0,197,3,1,6,1,17196,1,27,1.048491832665679,3,7.193685818395112,2.6264062120616996,0,0,0,0,3,1,0,0,1,1,2,1,0,3.0,0.03,0
129107,10.985,1,124,23,0,0,0,0.3467741935483871,7,4,1,1.0,1,0.0,0,7,4,1.6094379124341003,0.6931471805599453,0.0,162,3,1,5,1,32142,1,34,0.4521994815645916,3,4.828313737302301,2.0794415416798357,1,1,0,0,4,1,0,0,1,1,2,0,0,2.875,0.056,0
224077,5.98,1,56,8,0,0,0,0.10714285714285714,3,1,0,12.0,1,0.0,0,2,1,0.6931471805599453,2.5649493574615367,0.0,4,1,0,8,1,17196,1,3,0.10484918326656789,0,0.6931471805599453,2.5649493574615367,0,0,0,0,1,0,0,0,0,1,0,0,0,8.0,0.05263157894736842,0
125263,15.6,1,62,12,0,0,0,0.12903225806451613,2,4,1,14.0,1,0.0,0,2,4,1.6094379124341003,2.70805020110221,0.0,289,3,1,3,1,32142,1,189,0.4521994815645916,3,4.828313737302301,8.12415060330663,0,0,0,0,3,1,0,0,1,1,3,1,0,4.0,0.031746031746031744,0
275308,4.19,1,43,7,23,4,1,0.11627906976744186,2,1,0,2.25,1,0.0,0,1,1,0.6931471805599453,1.1786549963416462,0.0,370,3,1,8,1,32142,1,304,0.1130498703911479,0,2.0794415416798357,3.5359649890249383,0,0,0,0,3,0,0,0,0,1,2,0,0,7.0,0.045454545454545456,0
189369,15.955,1,70,12,0,0,0,0.11428571428571428,2,2,1,8.0,1,0.0,0,2,2,1.0986122886681098,2.1972245773362196,0.0,12,1,0,9,1,32142,1,10,0.2260997407822958,1,1.0986122886681098,2.1972245773362196,0,0,0,0,1,1,0,0,1,1,3,1,0,12.0,0.028169014084507043,0
62153,35.49,1,154,28,23,4,1,0.15584415584415584,3,1,0,908.0,1,2.0,1,3,1,0.6931471805599453,6.812345094177479,1.0986122886681098,425,3,1,4,1,32142,1,198,0.1130498703911479,0,2.0794415416798357,20.437035282532435,1,1,1,0,4,1,0,0,0,1,5,1,0,28.0,0.01935483870967742,0
148336,86.99,1,194,36,0,0,0,0.14948453608247422,1,1,0,12.0,1,0.0,0,1,1,0.6931471805599453,2.5649493574615367,0.0,23,1,0,10,1,32142,1,12,0.1130498703911479,0,0.6931471805599453,2.5649493574615367,1,1,0,0,2,0,0,0,0,1,4,0,1,12.0,0.005128205128205128,0
39817,12.185,1,168,24,0,0,0,0.125,2,6,1,0.0,0,32.0,1,2,6,1.9459101490553132,0.0,3.4965075614664802,25,1,0,2,1,3281,0,2,0.7022187343939501,1,1.9459101490553132,0.0,1,1,0,1,3,1,0,0,1,1,4,1,0,6.0,0.011834319526627219,0
296273,6.19,1,47,9,22,4,1,0.14893617021276595,1,3,1,0.0,0,0.0,0,1,3,1.3862943611198906,0.0,0.0,12,1,0,7,1,3281,0,1,0.35110936719697505,1,1.3862943611198906,0.0,1,1,0,0,2,1,0,0,1,1,0,0,0,4.5,0.020833333333333332,0
3762,10.48,1,67,7,22,4,1,0.14925373134328357,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,7,1,0,10,1,10480,0,7,0.06666793895557803,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,3.5,0.0,0
283764,93.89,1,176,30,0,0,0,0.1534090909090909,5,1,0,250.0,1,0.0,0,4,1,0.6931471805599453,5.5254529391317835,0.0,9,1,0,7,1,17196,1,5,0.10484918326656789,0,0.6931471805599453,5.5254529391317835,1,1,0,0,2,0,0,0,0,1,10,1,1,4.285714285714286,0.02824858757062147,0
167015,3.82,1,97,19,24,5,1,0.14432989690721648,4,3,1,0.0,0,33.8,1,3,3,1.3862943611198906,0.0,3.5496173867804286,39,1,0,6,1,17196,1,24,0.3145475497997037,1,1.3862943611198906,0.0,0,0,0,0,1,1,0,0,1,1,2,1,0,4.75,0.04081632653061224,0
167146,17.28,1,40,8,0,0,0,0.125,2,1,0,23.0,1,0.0,0,2,1,0.6931471805599453,3.1780538303479458,0.0,1,1,0,6,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,3.1780538303479458,0,0,0,0,1,0,0,0,0,1,2,1,0,8.0,0.04878048780487805,0
88555,26.47,1,61,11,0,0,0,0.16393442622950818,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,47,2,0,8,1,32142,1,22,0.1130498703911479,0,1.3862943611198906,4.394449154672439,0,0,0,0,2,0,1,0,0,0,0,0,0,5.5,0.016129032258064516,0
75673,2.005,1,29,5,0,0,0,0.1724137931034483,2,1,0,6.3,1,0.0,0,1,1,0.6931471805599453,1.9878743481543455,0.0,75,2,0,8,1,3535,0,28,0.1900129004515158,0,1.3862943611198906,3.975748696308691,0,0,0,0,2,0,0,0,0,1,0,0,0,2.5,0.06666666666666667,0
133577,16.95,1,34,5,0,0,0,0.08823529411764706,2,6,1,280.0,1,0.0,0,2,6,1.9459101490553132,5.638354669333745,0.0,7,1,0,5,1,32142,1,1,0.6782992223468874,1,1.9459101490553132,5.638354669333745,0,0,0,0,1,1,0,0,1,1,2,1,0,5.0,0.05714285714285714,0
208446,10.97,1,189,34,22,4,1,0.18518518518518517,2,1,1,8.0,1,0.0,0,2,1,0.6931471805599453,2.1972245773362196,0.0,87,2,0,3,1,3281,0,36,0.11703645573232502,2,1.3862943611198906,4.394449154672439,1,1,1,1,4,2,0,0,1,1,7,1,1,5.666666666666667,0.010526315789473684,0
116477,70.52,1,60,12,22,4,1,0.11666666666666667,2,1,0,16.0,1,0.0,0,2,1,0.6931471805599453,2.833213344056216,0.0,10,1,0,7,1,10480,0,9,0.06666793895557803,0,0.6931471805599453,2.833213344056216,0,0,0,0,1,0,0,0,0,1,2,0,0,6.0,0.03278688524590164,0
124069,14.92,1,68,13,0,0,0,0.11764705882352941,4,8,1,4.5,1,0.0,0,3,8,2.1972245773362196,1.7047480922384253,0.0,30,1,0,8,1,32142,1,16,0.9043989631291832,1,2.1972245773362196,1.7047480922384253,0,0,0,0,1,1,0,0,1,1,2,1,0,6.5,0.057971014492753624,0
274873,6.67,1,96,18,22,5,1,0.09375,5,1,0,0.0,0,125.0,1,4,1,0.6931471805599453,0.0,4.836281906951478,182,3,1,6,1,17196,1,34,0.10484918326656789,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,6,1,0,9.0,0.05154639175257732,0
156028,13.28,1,70,10,0,0,0,0.14285714285714285,1,18,1,0.0,0,0.0,0,1,18,2.9444389791664403,0.0,0.0,126,3,1,7,1,32142,1,16,2.034897667040662,3,8.83331693749932,0.0,0,0,0,0,3,1,0,0,1,1,1,0,0,10.0,0.014084507042253521,0
126465,21.72,1,49,7,0,0,0,0.12244897959183673,1,1,0,64.0,1,0.0,0,1,1,0.6931471805599453,4.174387269895637,0.0,159,3,1,6,1,3960,0,14,0.13869916990648312,0,2.0794415416798357,12.523161809686911,1,1,0,0,4,0,0,0,0,1,0,0,0,2.3333333333333335,0.02,0
188613,23.625,1,59,11,0,0,0,0.11864406779661017,2,12,1,32.0,1,0.0,0,2,12,2.5649493574615367,3.4965075614664802,0.0,45,2,0,7,1,1451,0,0,1.8338072669826224,2,5.1298987149230735,6.9930151229329605,1,1,0,0,3,1,0,0,1,1,2,1,0,3.6666666666666665,0.03333333333333333,0
117358,10.94,1,87,15,0,0,0,0.19540229885057472,2,1,0,10.29,1,0.0,0,1,1,0.6931471805599453,2.4239173781615704,0.0,29,1,0,3,1,10480,0,23,0.06666793895557803,0,0.6931471805599453,2.4239173781615704,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.022727272727272728,1
137859,5.39,1,36,7,22,4,1,0.1111111111111111,3,3,1,0.5,1,0.0,0,2,3,1.3862943611198906,0.4054651081081644,0.0,17,1,0,4,1,32142,1,2,0.3391496111734437,1,1.3862943611198906,0.4054651081081644,0,0,0,0,1,1,0,0,1,1,2,1,0,2.3333333333333335,0.08108108108108109,0
76461,10.13,1,177,30,0,0,0,0.12994350282485875,3,1,1,64.0,1,0.0,0,3,1,0.6931471805599453,4.174387269895637,0.0,46,2,0,3,1,32142,1,15,0.1130498703911479,2,1.3862943611198906,8.348774539791274,0,0,0,0,2,1,0,0,1,1,2,1,0,10.0,0.016853932584269662,0
144305,56.01,1,64,12,24,4,1,0.125,3,3,1,0.0,0,0.0,0,3,3,1.3862943611198906,0.0,0.0,8,1,0,10,1,17196,1,8,0.3145475497997037,1,1.3862943611198906,0.0,0,0,0,0,1,1,0,0,1,1,3,1,0,6.0,0.046153846153846156,0
108235,15.935,1,63,12,0,0,0,0.19047619047619047,4,3,1,1.75,1,0.0,0,3,3,1.3862943611198906,1.0116009116784799,0.0,7,1,0,4,1,32142,1,7,0.3391496111734437,1,1.3862943611198906,1.0116009116784799,2,1,0,0,3,1,0,0,1,1,2,0,0,12.0,0.0625,0
203467,10.99,1,207,36,23,4,1,0.13526570048309178,2,1,0,1.0,1,0.0,0,2,1,0.6931471805599453,0.6931471805599453,0.0,165,3,1,2,1,10480,0,94,0.06666793895557803,0,2.0794415416798357,2.0794415416798357,0,0,1,0,3,1,0,0,0,1,5,0,0,36.0,0.009615384615384616,0
114665,8.57,1,140,24,0,0,0,0.12142857142857143,1,1,0,280.0,1,0.0,0,1,1,0.6931471805599453,5.638354669333745,0.0,11,1,0,7,1,3535,0,2,0.1900129004515158,0,0.6931471805599453,5.638354669333745,0,0,0,0,1,0,0,0,0,1,5,1,0,24.0,0.0070921985815602835,0
255165,49.29,1,45,8,22,4,1,0.08888888888888889,2,1,0,28.0,1,0.0,0,2,1,0.6931471805599453,3.367295829986474,0.0,58,2,0,6,1,32142,1,52,0.1130498703911479,0,1.3862943611198906,6.734591659972948,0,0,0,0,2,0,0,0,0,1,2,0,0,4.0,0.043478260869565216,0
46363,10.99,1,43,8,0,0,0,0.16279069767441862,1,1,0,0.0,0,64.0,1,1,1,0.6931471805599453,0.0,4.174387269895637,38,1,0,8,1,17196,1,28,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,0.022727272727272728,0
248456,2.99,1,62,12,0,0,0,0.16129032258064516,1,1,0,6.0,1,0.0,0,1,1,0.6931471805599453,1.9459101490553132,0.0,244,3,1,5,1,1463,0,64,0.17119120056166628,0,2.0794415416798357,5.8377304471659395,0,0,0,0,3,0,0,0,0,1,1,0,1,6.0,0.015873015873015872,0
273526,4.79,1,67,12,0,0,0,0.11940298507462686,2,12,1,24.0,1,0.0,0,2,12,2.5649493574615367,3.2188758248682006,0.0,34,1,0,6,1,32142,1,16,1.3565984446937749,1,2.5649493574615367,3.2188758248682006,0,0,0,0,1,1,0,0,1,1,2,1,0,4.0,0.029411764705882353,0
30664,39.99,1,95,16,23,4,1,0.08421052631578947,1,1,0,16.0,1,0.0,0,1,1,0.6931471805599453,2.833213344056216,0.0,33,1,0,7,1,32142,1,13,0.1130498703911479,0,0.6931471805599453,2.833213344056216,1,1,0,0,2,0,0,0,1,1,2,1,0,16.0,0.010416666666666666,0
60806,61.99,1,177,28,23,4,1,0.11299435028248588,2,1,0,2.0,1,2.0,1,2,1,0.6931471805599453,1.0986122886681098,1.0986122886681098,37,1,0,4,1,1451,0,0,0.15281727224855185,0,0.6931471805599453,1.0986122886681098,1,1,0,2,4,0,0,0,0,1,4,1,1,9.333333333333334,0.011235955056179775,0
67927,44.0,1,165,31,22,4,1,0.14545454545454545,2,6,1,0.0,0,5.0,1,2,6,1.9459101490553132,0.0,1.791759469228055,36,1,0,4,1,3960,0,5,0.8321950194388988,1,1.9459101490553132,0.0,1,1,0,0,2,1,0,0,1,1,3,0,0,6.2,0.012048192771084338,0
155886,1.89,1,50,9,0,0,0,0.14,2,1,0,16.25,1,0.0,0,1,1,0.6931471805599453,2.847812143477369,0.0,328,3,1,5,1,32142,1,189,0.1130498703911479,0,2.0794415416798357,8.543436430432106,0,0,0,0,3,0,0,0,0,1,0,0,0,4.5,0.0392156862745098,0
264011,62.010000000000005,1,74,14,23,4,1,0.16216216216216217,2,20,1,0.0,0,0.0,0,2,20,3.044522437723423,0.0,0.0,257,3,1,7,1,17196,1,222,2.096983665331358,3,9.13356731317027,0.0,0,0,0,0,3,1,0,0,1,1,3,1,0,7.0,0.02666666666666667,0
209694,7.24,1,130,21,22,4,1,0.13846153846153847,3,2,1,4.25,1,0.0,0,2,2,1.0986122886681098,1.6582280766035324,0.0,45,2,0,3,1,10480,0,13,0.13333587791115606,2,2.1972245773362196,3.316456153207065,0,0,0,0,2,1,0,0,1,1,2,1,0,4.2,0.022900763358778626,0
150391,18.25,1,35,5,23,4,1,0.14285714285714285,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,23,1,0,4,1,10480,0,1,0.06666793895557803,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.0,0
79260,4.79,1,57,8,0,0,0,0.14035087719298245,2,2,1,0.0,0,0.0,0,2,2,1.0986122886681098,0.0,0.0,32,1,0,4,1,32142,1,28,0.2260997407822958,1,1.0986122886681098,0.0,0,0,0,0,1,1,0,0,1,1,3,0,0,8.0,0.034482758620689655,0
6306,39.03,1,50,8,23,4,1,0.12,2,1,0,5.0,1,0.0,0,2,1,0.6931471805599453,1.791759469228055,0.0,85,2,0,7,1,32142,1,81,0.1130498703911479,0,1.3862943611198906,3.58351893845611,0,0,0,0,2,0,0,0,1,1,0,0,0,2.6666666666666665,0.0392156862745098,0
142282,38.54,1,56,11,24,4,1,0.125,3,2,1,0.0,0,0.0,0,3,2,1.0986122886681098,0.0,0.0,95,2,0,9,1,17196,1,86,0.20969836653313578,2,2.1972245773362196,0.0,0,0,0,0,2,1,0,0,1,1,3,1,0,5.5,0.05263157894736842,0
71590,4.69,1,66,10,22,4,1,0.13636363636363635,2,1,0,2.5,1,0.0,0,1,1,0.6931471805599453,1.252762968495368,0.0,60,2,0,5,1,10480,0,28,0.06666793895557803,0,1.3862943611198906,2.505525936990736,0,0,0,0,2,0,0,0,0,1,0,0,0,3.3333333333333335,0.029850746268656716,0
240535,12.995,1,83,13,23,4,1,0.12048192771084337,2,3,1,16.0,1,0.0,0,2,3,1.3862943611198906,2.833213344056216,0.0,38,1,0,5,1,32142,1,9,0.3391496111734437,1,1.3862943611198906,2.833213344056216,0,0,0,0,1,1,0,0,1,1,2,1,0,13.0,0.023809523809523808,0
146884,17.9,1,44,6,0,0,0,0.11363636363636363,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,1,1,0,6,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.0,0.022222222222222223,0
230905,14.99,1,129,23,0,0,0,0.12403100775193798,2,2,1,6.0,1,0.0,0,2,2,1.0986122886681098,1.9459101490553132,0.0,39,1,0,5,1,17196,1,10,0.20969836653313578,1,1.0986122886681098,1.9459101490553132,0,0,0,0,1,1,0,0,1,1,1,0,1,7.666666666666667,0.015384615384615385,0
160200,4.32,1,64,10,0,0,0,0.140625,2,1,0,7.5,1,0.0,0,1,1,0.6931471805599453,2.1400661634962708,0.0,171,3,1,5,1,32142,1,131,0.1130498703911479,0,2.0794415416798357,6.420198490488812,0,0,0,0,3,0,0,0,0,1,0,0,0,3.3333333333333335,0.03076923076923077,0
39416,5.29,1,53,11,0,0,0,0.6415094339622641,3,1,0,10.6,1,0.0,0,2,1,0.6931471805599453,2.451005098112319,0.0,70,2,0,7,1,3535,0,35,0.1900129004515158,0,1.3862943611198906,4.902010196224638,0,0,0,1,3,0,0,0,0,1,1,0,0,3.6666666666666665,0.05555555555555555,0
169191,5.49,1,43,9,0,0,0,0.46511627906976744,2,12,1,5.0,1,0.0,0,2,12,2.5649493574615367,1.791759469228055,0.0,41,2,0,5,1,32142,1,33,1.3565984446937749,2,5.1298987149230735,3.58351893845611,0,0,0,0,2,1,0,0,1,1,2,1,0,4.5,0.045454545454545456,0
274674,5.345,1,44,8,0,0,0,0.13636363636363635,1,1,0,15.0,1,0.0,0,1,1,0.6931471805599453,2.772588722239781,0.0,194,3,1,4,1,32142,1,132,0.1130498703911479,0,2.0794415416798357,8.317766166719343,1,1,0,0,4,0,0,0,0,1,0,0,0,4.0,0.022222222222222223,0
44612,6.64,1,35,6,0,0,0,0.08571428571428572,2,1,0,4.4,1,0.0,0,1,1,0.6931471805599453,1.6863989535702288,0.0,21,1,0,4,1,17196,1,1,0.10484918326656789,0,0.6931471805599453,1.6863989535702288,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.05555555555555555,0
65166,14.95,1,173,27,22,4,1,0.15028901734104047,4,1,0,31.0,1,0.0,0,3,1,0.6931471805599453,3.4657359027997265,0.0,2,1,0,4,1,3960,0,2,0.13869916990648312,0,0.6931471805599453,3.4657359027997265,1,1,0,0,2,0,0,0,1,1,6,1,1,3.0,0.022988505747126436,1
193140,39.99,1,133,22,0,0,0,0.13533834586466165,5,50,1,0.0,0,0.0,0,3,50,3.9318256327243257,0.0,0.0,28,1,0,7,1,17196,1,10,5.242459163328395,1,3.9318256327243257,0.0,0,0,0,0,1,1,1,0,1,0,3,1,1,22.0,0.03731343283582089,0
259502,24.81,1,74,14,0,0,0,0.13513513513513514,3,4,1,4.25,1,0.0,0,2,4,1.6094379124341003,1.6582280766035324,0.0,257,3,1,4,1,10480,0,80,0.2666717558223121,3,4.828313737302301,4.974684229810597,0,0,0,0,3,1,0,0,1,1,4,1,1,14.0,0.04,1
74357,14.4,1,59,12,22,4,1,0.13559322033898305,1,1,0,7.0,1,0.0,0,1,1,0.6931471805599453,2.0794415416798357,0.0,16,1,0,9,1,10480,0,12,0.06666793895557803,0,0.6931471805599453,2.0794415416798357,0,0,0,0,1,0,0,0,0,1,1,0,1,12.0,0.016666666666666666,0
218798,19.99,1,188,30,22,4,1,0.12234042553191489,3,100,1,9.0,1,0.0,0,3,100,4.61512051684126,2.302585092994046,0.0,1,1,0,5,1,17196,1,1,10.48491832665679,1,4.61512051684126,2.302585092994046,1,1,0,0,2,1,0,0,1,1,3,1,0,5.0,0.015873015873015872,0
233065,1.49,1,74,12,0,0,0,0.16216216216216217,3,12,1,5.25,1,0.0,0,2,12,2.5649493574615367,1.8325814637483102,0.0,17,1,0,6,1,10480,0,14,0.8000152674669364,1,2.5649493574615367,1.8325814637483102,0,0,0,0,1,1,0,0,1,1,2,1,0,4.0,0.04,0
72342,46.41,1,197,36,24,4,1,0.17766497461928935,4,3,1,5.0,1,5.0,1,4,3,1.3862943611198906,1.791759469228055,1.791759469228055,985,3,1,4,1,3281,0,371,0.35110936719697505,3,4.1588830833596715,5.375278407684165,1,1,1,0,4,2,0,0,1,1,8,1,0,4.5,0.020202020202020204,0
72067,9.85,1,99,18,22,4,1,0.13131313131313133,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,60,2,0,1,1,10480,0,5,0.06666793895557803,0,1.3862943611198906,0.0,0,0,0,0,2,0,0,0,0,1,2,0,0,18.0,0.01,0
84196,12.45,1,55,8,0,0,0,0.10909090909090909,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,65,2,0,7,1,17196,1,46,0.10484918326656789,0,1.3862943611198906,0.0,0,0,0,0,2,0,0,0,0,1,0,0,0,4.0,0.017857142857142856,0
107365,20.99,1,103,17,23,4,1,0.1262135922330097,2,1,0,1.5,1,1.5,1,1,1,0.6931471805599453,0.9162907318741551,0.9162907318741551,28,1,0,9,1,3281,0,2,0.11703645573232502,0,0.6931471805599453,0.9162907318741551,1,1,0,0,2,0,0,0,0,1,1,0,0,8.5,0.019230769230769232,0
26936,4.39,1,115,17,0,0,0,0.12173913043478261,2,8,1,11.0,1,0.0,0,2,8,2.1972245773362196,2.4849066497880004,0.0,73,2,0,7,1,10480,0,65,0.5333435116446242,2,4.394449154672439,4.969813299576001,0,0,0,0,2,1,0,0,1,1,2,1,0,3.4,0.017241379310344827,1
272978,7.04,1,59,11,0,0,0,0.1694915254237288,1,1,0,11.0,1,0.0,0,1,1,0.6931471805599453,2.4849066497880004,0.0,231,3,1,5,1,32142,1,54,0.1130498703911479,0,2.0794415416798357,7.4547199493640015,0,0,0,0,3,0,0,1,0,0,0,0,0,3.6666666666666665,0.016666666666666666,0
45565,11.99,1,88,14,23,4,1,0.09090909090909091,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,4,1,0,7,1,10480,0,3,0.06666793895557803,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,2,1,0,14.0,0.011235955056179775,0
93888,29.95,1,29,5,23,4,1,0.13793103448275862,1,1,0,1.0,1,0.0,0,1,1,0.6931471805599453,0.6931471805599453,0.0,8,1,0,4,1,32142,1,5,0.1130498703911479,0,0.6931471805599453,0.6931471805599453,0,0,0,0,1,0,0,0,0,1,0,0,0,2.5,0.03333333333333333,0
237048,18.85,1,65,12,0,0,0,0.15384615384615385,3,6,1,0.91,1,0.0,0,2,6,1.9459101490553132,0.6471032420585384,0.0,168,3,1,7,1,17196,1,164,0.6290950995994073,3,5.8377304471659395,1.9413097261756151,1,1,0,0,4,1,0,0,1,1,2,1,0,4.0,0.045454545454545456,0
136095,11.485,1,135,18,0,0,0,0.14814814814814814,1,1,0,10.0,1,0.0,0,1,1,0.6931471805599453,2.3978952727983707,0.0,108,2,0,4,1,32142,1,82,0.1130498703911479,0,1.3862943611198906,4.795790545596741,0,0,0,0,2,0,0,0,1,1,3,1,0,3.0,0.007352941176470588,0
282038,9.715,1,26,5,0,0,0,0.11538461538461539,1,1,0,16.0,1,0.0,0,1,1,0.6931471805599453,2.833213344056216,0.0,56,2,0,8,1,32142,1,54,0.1130498703911479,0,1.3862943611198906,5.666426688112432,0,0,0,0,2,0,0,0,0,1,0,0,0,2.5,0.037037037037037035,0
270438,24.99,1,54,7,24,4,1,0.09259259259259259,3,1,0,500.0,1,0.0,0,2,1,0.6931471805599453,6.2166061010848646,0.0,1,1,0,5,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,6.2166061010848646,0,0,0,0,1,0,0,0,0,1,0,0,0,7.0,0.05454545454545454,0
